id,subseccion,idea,citas,veredicto,idea_real_fuente,evidencia_textual,refuerzo_pico
INTROA-PRO-06,Problematica,"2024: cVDPV2 en 5 paises europeos, cepas relacionadas, circulacion mas amplia",Bottcher_2025,OK,,"""In 2024, cVDPV2 was detected in wastewater samples in Finland, Germany, Poland, Spain and the United Kingdom. All strains were genetically linked...a broader geographic distribution...must be considered"" (eurosurv-30-3-1, p.1). IDEA NUEVA: ""ES is conducted in at least 23 of the 53 countries within the WHO European Region"" (p.6)","PICOC[P: poliovirus (cVDPV2) en aguas residuales / I: vigilancia ambiental en 5 paises / O: circulacion mas amplia por cepas ligadas, contexto Europa 2024] — ""In 2024, circulating vaccine-derived poliovirus type 2 (cVDPV2) was detected in wastewater samples in Finland, Germany, Poland, Spain and the United Kingdom (UK). All strains were genetically linked, but sequence analysis showed high genetic diversity among the strains identified within individual wastewater sites and countries and an unexpected high genetic proximity among isolates from different countries. Taken together these results, with sequential samples having tested positive in various sites, a broader geographic distribution beyond positive sampling sites must be considered."" (Bottcher_2025, p.2)"
INTROA-PRO-07,Problematica,"RSV: alta carga en vulnerables, clinica confundible; ARN en aguas acompana actividad clinica",Hughes_2022,OK,,"""can become severe, particularly for infants and immunocompromised or elderly individuals""; ""Given the similarities in presentation between COVID-19 and RSV..."" (hughes, p.1)","PICOC[P: RSV en lactantes vulnerables/aguas residuales / I: monitoreo de aguas residuales y ambiental (WEM) / O: deteccion temprana de la actividad comunitaria de RSV / C: Canada] — ""Such savings were associated with earlier detection of increased community-based RSV activity through WEM, leading to earlier initiation of prophylaxis and therefore extension of the protective window to capture infants in advance who are deemed at high risk of infection"" (Mercier_2025, p.360)"
INTROA-PRO-08,Problematica,En Quitumbe: muestreo pasivo 24h semanal; N1/N2 en todas; Nanopore/Omicron; JN.1 en aguas antes que clinica,MejiaCalle_2024,OK,,"""immersed for 24 hours once a week...flow rate is 75 L/s""; ""N1 and N2 genes were detected in all samples""; ""JN.1 lineage was first detected in wastewater, preceding its appearance in clinical samples"" (00331348-MejiaCalle)","PICOC[P: SARS-CoV-2 en aguas residuales / I: vigilancia genomica-secuenciacion / O: deteccion de linaje adelantada a la clinica / C: Ecuador] — ""As observed globally, the JN.1 lineage was first detected in wastewater, preceding its appearance in clinical samples by several months. The same phenomenon occurred in our study in Ecuador."" (MejiaCalle_2024, p.51)"
INTROA-PRO-09,Problematica,Sims situa la EBAR a escala comunitaria; Parkins la consolida tras la pandemia,Sims_2020;Parkins_2023,OK,,"Sims titulo: ""Monitoring infectious disease spread...to the community level"" (sims-2020); Parkins: ""state-of-the-art review of WBS as established with SARS-CoV-2...expanding its scope to other...targets"" (parkins, p.2)","PICOC[P: comunidad conectada a PTAR (WWTP) / I: WBE / O: estimacion de tasas de consumo a escala comunitaria] — ""Wastewater-based epidemiology (WBE) is a rapidly expanding approach that utilizes the concentration of target drugs (or metabolites, or both) in wastewater influent typically from centralized wastewater treatment plants (WWTPs) to back-calculate the community consumption rates of drugs"" (Subedi_2019, p.6)"
INTROB-VBAR-01,Vigilancia basada en aguas residuales,"El punto de muestreo define qué grupo de la población está representado, el alcance de la vigilancia y el tipo de información para la toma de decisiones (L27).",Parkins_2023,OK,La representatividad poblacional depende del punto de muestreo y del catchment.,"""Achieving samples that are representative of the population under study requires an [adequate sampling design]"" ... ""can be separately assessed in large municipalities to provide granular data on the populations that comprise these sub-catchments"" (parkins-2023, p.5-6)","PICOC[P: sewersheds/PTAR / I: diseno y seleccion del punto de muestreo (WBE) / O: define el area y la poblacion representada / C: entorno urbano] — ""The selection of the wastewater treatment plants was done to ensure the aggregate area covered by the sewersheds at each site did not over-bound the cities they would represent"" (Subedi_2019, p.139)"
INTROB-VBAR-02,Vigilancia basada en aguas residuales,La vigilancia ambiental de poliovirus se incorporó como complemento de la vigilancia de parálisis flácida aguda porque detecta circulación viral aun cuando no se reportan casos paralíticos (L29).,Asghar_2014,OK,La vigilancia ambiental complementa la vigilancia clínica de AFP detectando circulación en comunidades.,"""ES complements clinical acute flaccid paralysis (AFP) surveillance for possible polio cases. ES detects poliovirus circulation in environmental sewage and is used to monitor transmission in communities"" (asghar-2014, p.1)","PICOC[P: poliovirus / I: vigilancia ambiental / C: detecta circulacion sin casos paraliticos reportados, contexto pais con IPV (Israel)] — ""This is the reason why poliovirus can circulate undetected for long periods of time in countries using inactivated polio vaccine, even in those with high vaccination coverage such as Israel, where widespread circulation of wild type 1 virus imported from Pakistan, in the absence of reported paralytic cases, was identified through environmental surveillance in 2013."" (Klapsa_2022, p.1532)"
INTROB-VBAR-03,Vigilancia basada en aguas residuales,"El material viral es una parte diminuta frente al agua, sólidos, bacterias, inhibidores y ácidos nucleicos degradados; esa matriz ambiental compleja dificulta la detección y la secuenciación (L31).","Child_2023,Parkins_2023",OK,Las muestras dominadas por material bacteriano reducen la recuperación de genomas virales; la matriz requiere concentración y remoción de inhibidores.,"""in order to increase the relative abundance of SARS-CoV-2 RNA ... and to remove and mitigate inhibitory substances"" (parkins-2023, p.~4)","PICOC[P: virus patogenos en aguas residuales / I: secuenciacion/deteccion metagenomica / O: baja cobertura por dominio de material bacteriano en la matriz] — ""This was largely due to the dominance of bacterial material in the extracted nucleic acids from wastewater samples used in this study and the abundance of bacteriophages and plant pathogenic viruses in the viral fraction, a pattern that is common in other metagenomic studies of sewage"" (Child_2023, p.10)"
INTROB-VBAR-04,Vigilancia basada en aguas residuales,"El caudal, la dilución por lluvias o infiltración, los aportes industriales, el tamaño de la población conectada y los tiempos de residencia alteran la concentración aparente; la estabilidad del ARN y los inhibidores afectan la recuperación (L33).",Parkins_2023,OK,"Factores extrínsecos (dilución, caudal) e intrínsecos (biomarcadores fecales) modulan la señal antes de compararla con datos clínicos.","""normalized to account for extrinsic factors (i.e., wastewater dilution and flow rates) and intrinsic factors (i.e., normalization for fecal biomarkers)"" ... ""dilution water (e.g., clean water discharges, rain and snow meltwater, and groundwater)"" y ""commercial, or industrial inputs"" (parkins-2023, p.~4)","PICOC[P: aguas residuales / I: EBAR-WBE, reporte de concentraciones / O: la concentracion aparente se altera por caudal y dilucion / C: clima humedo] — ""A critical consideration in WBE are wastewater flow rates which are key to account for due to the wide variations in influent flows (e.g. wet weather causing dilution)"" (Sims_2020, p.4)"
INTROB-VBAR-05,Vigilancia basada en aguas residuales,La normalización con PMMoV —virus de plantas que llega al intestino humano a través de los alimentos y se elimina en las heces— mejora la interpretación de las concentraciones virales (L33).,Hughes_2022,PARCIAL,"Hughes usa PMMoV como control interno de recuperación y de fuerza fecal, sin describir su origen vegetal ni su ruta dietética.","""PMMoV is highly abundant in human stool and wastewater globally and is used here as an internal recovery and fecal strength control for the wastewater samples"" (hughes-2022, p.3)","PICOC[P: aguas residuales/ARN de virus respiratorios / I: normalizacion por PMMoV / O: corrige diferencias de recuperacion viral y de fuerza fecal] — ""We used PMMoV RNA concentrations to normalize respiratory virus RNA concentrations. PMMoV is an indigenous wastewater virus which corrects for differences in virus recovery and is of dietary origin which controls for differences in wastewater fecal strength"" (Chan_2025, p.986)"
INTROB-VBAR-06,Vigilancia basada en aguas residuales,"Los resultados de aguas residuales informan presencia, tendencias temporales y variaciones relativas en la población, sin estimar directamente el número de casos clínicos individuales (L33).",Parkins_2023,OK,"Los datos de aguas residuales se interpretan como tendencias poblacionales, no como recuento de casos.","""theoretically allowing for trends to be analyzed quantitatively"" ... ""reflect accurate trends over time, comparing values between different wastewater [samples]"" (parkins-2023, p.~4-6)","PICOC[P: aguas residuales agrupadas de la poblacion / I: EBAR-WBE / O: monitoreo de brotes a nivel comunitario en tiempo real] — ""WBE postulates that through the analysis of population pooled wastewater, infectious disease and resistance spread, the emergence of new disease outbreak to the community level can be monitored comprehensively and in real-time"" (Sims_2020, p.1)"
INTROB-IMP-01,Importancia y aplicaciones,La vigilancia basada en aguas residuales se formalizó en 2001 como una lectura no invasiva del estado de una comunidad (L37).,Subedi_2019,OK,La WBE fue propuesta en 2001 por Daughton como herramienta no intrusiva del uso comunitario a partir del alcantarillado.,"""First proposed in 2001, WBE has been growing as a comprehensive, near real-time, cost-effective ... approach"" y ""using municipal sewage information as a nonintrusive tool for the determination of the community-level rates of drug consumption was introduced by Daughton in 2001"" (subedi-2019, p.8)","PICOC[P: comunidad via aguas residuales / I: WBE / C: origen en 2001] — ""First proposed in 2001, WBE has been growing as a comprehensive, near real-time, cost-effective, and complementary approach for determining the prevalence of the substance use in a community."" (Subedi_2019, p.10)"
INTROB-IMP-02,Importancia y aplicaciones,El poliovirus se vigila en el alcantarillado de Israel desde 1989 (L37).,Subedi_2019,OK,Poliovirus monitorizado en alcantarillado de Israel desde 1989.,"""Poliovirus has been monitored in Israel using sewers since 1989"" (subedi-2019, p.21)","PICOC[P: poliovirus (WPV) en Israel / I: vigilancia ambiental (ES) en alcantarillado / O: deteccion temprana de WPV importado, contexto sistema de alerta] — ""WPV transmission has been documented in Israel, where the ES system has been used since 1988 as an early warning system to detect imported WPV"" (Asghar_2014, p.2)"
INTROB-IMP-03,Importancia y aplicaciones,"Por esta vía se han detectado además enterovirus, norovirus, astrovirus, virus de la hepatitis y, más recientemente, el virus del Ébola (L37).",Subedi_2019,PARCIAL,"La fuente enumera parechovirus (no enterovirus), norovirus, astrovirus, hepatitis y, muy recientemente, virus del Ébola.","""Other studies have detected viruses and pathogenic bacteria, including salmonella, coxiella, parechovirus, norovirus, astrovirus, hepatitis, and most recently Ebola virus"" (subedi-2019, p.21)","PICOC[P: virus patogenos en aguas residuales / I: vigilancia/monitoreo en alcantarillado / O: deteccion de parechovirus, norovirus, astrovirus, hepatitis y Ebola, contexto Israel desde 1989] — ""Poliovirus has been monitored in Israel using sewers since 1989 (63). Other studies have detected viruses and pathogenic bacteria (64), including salmonella (65, 66), coxiella (67), parechovirus (68), norovirus (69), astrovirus (69, 70), hepatitis (71), and most recently Ebola virus (72)."" (Subedi_2019, p.13)"
INTROB-IMP-04,Importancia y aplicaciones,"Las aguas residuales concentran microorganismos excretados por personas conectadas al alcantarillado, incluidas las asintomáticas o que aún no han buscado atención, aportando una señal poblacional originada fuera del circuito clínico (L39).",Sims_2020,OK,"Las muestras clínicas cubren solo a la fracción enferma; muchos portadores son asintomáticos, por lo que la WBE aporta información de escala poblacional.","""results from clinics are often from a very small proportion of the population who are ill and hence not representative ... many people can be carriers of a disease ... and not experience symptoms (asymptomatic in case of diseases)"" ... ""WBE could aid in providing this population-wide information"" (sims-2020, p.~9)","PICOC[P: aguas residuales/SARS-CoV-2 / I: EBAR-WBS / O: identifica infecciones asintomaticas no observadas por la clinica / C: campus EE.UU.] — ""Campus monitoring confirmed that WBS-measured SARS-CoV-2 correlates with clinical cases, identifies asymptomatic infections that would not otherwise be observed, and identifies outbreaks and hot spots of COVID-19 activity"" (Parkins_2023, p.29)"
INTROB-IMP-05,Importancia y aplicaciones,Esta propiedad se aplica a agentes de excreción fecal (enterovirus) y se ha extendido a virus respiratorios cuyo material genético llega al alcantarillado (L39).,Parkins_2023,OK,"La vigilancia por aguas residuales se extendió a virus respiratorios (influenza, RSV, coronavirus).","""panel (132 viruses) revealed trends for influenza, RSV, and coronaviruses that confirmed [clinical patterns]"" (parkins-2023, p.~ sección de aplicaciones)","PICOC[P: aguas residuales/poliovirus (excrecion fecal) extendido a SARS-CoV-2 / I: EBAR-WBE / O: estimacion de tasas de infeccion comunitaria] — ""WBE has been used to gain insight into community infection rates of non-enveloped viruses including poliovirus, norovirus, and hepatitis A, which are excreted in stool of infected individuals and transmitted via the fecal-oral route. Widespread implementation of WBE since the beginning of the COVID-19 pandemic shows strong associations between SARS-CoV-2 RNA in wastewater"" (Hughes_2022, p.173)"
INTROB-IMP-06,Importancia y aplicaciones,"En Australia, Ahmed et al. confirmaron que el ARN viral es detectable en aguas residuales aún no tratadas (L41).",Ahmed_2020,OK,Primera detección confirmada de SARS-CoV-2 en aguas residuales no tratadas en Australia.,"""First confirmed detection of SARS-CoV-2 in untreated wastewater in Australia: A proof of concept for the wastewater surveillance of COVID-[19]"" (ahmed-2020, p.1-2)","PICOC[P: SARS-CoV-2 en aguas residuales no tratadas / I: vigilancia WBE / C: Australia / O: deteccion confirmada] — ""First confirmed detection of SARS-CoV-2 in untreated wastewater in Australia: A proof of concept for the wastewater surveillance of COVID-19 in the community"" (Ahmed_2020, p.2)"
INTROB-IMP-07,Importancia y aplicaciones,"En Países Bajos, Medema et al. confirmaron que el ARN viral es detectable en aguas residuales (L41).",Medema_2020,SIN_FUENTE,No verificable: el PDF no está en Recursos/fuentes/.,(sin PDF en el repositorio; no se pudo extraer evidencia textual),"PICOC[P: SARS-CoV-2 en aguas residuales / I: RT-qPCR (CDC N1/N2) / C: Paises Bajos (Medema) / O: deteccion] — ""CDC N1, N2 and N3, and E_Sarbeco have been used to detect SARS-CoV-2 in wastewater samples from the Netherlands (Medema et al., 2020) and USA (Wu et al., 2020a)."" (Ahmed_2020, p.7)"
INTROB-IMP-08,Importancia y aplicaciones,"En Calgary, el seguimiento de tres plantas y seis barrios durante un año encontró correlaciones fuertes entre la abundancia de N1 y N2 y los casos detectados (L41).",Acosta_2022,OK,Monitoreo de 3 WWTP y 6 barrios; correlaciones fuertes entre N1/N2 y carga clínica regional.,"""monitor the occurrence and spread of SARS-CoV-2 from three wastewater treatment plants (WWTP) and six [neighborhoods] ... N1 and N2 ... Strong correlations were observed between N1 [and clinical cases]"" (acosta-2022, p.1)","PICOC[P: SARS-CoV-2 en aguas residuales / I: RT-qPCR N1 / O: correlacion fuerte con casos / C: Calgary] — ""We observed a strong correlation between wastewater N1 signals and new daily cases for all WWTPs when analyzed individually"" (Acosta_2022, p.5)"
INTROB-IMP-09,Importancia y aplicaciones,"En Bangkok, las cargas virales se correlacionaron con los casos nuevos con un rezago de alrededor de tres semanas, comportándose como indicador adelantado en un contexto de ingresos medios con capacidad diagnóstica restringida (L41).",Sangsanont_2022,OK,Correlación más fuerte con casos nuevos diarios a 22-24 días de rezago en Bangkok.,"""viral loads showed strongest correlation with daily new COVID-19 cases at 22-24 days lag (Spearman's [rho])"" y ""correlated with new cases at 22-24 days lag"" (sangsanont-2022, p.1)","PICOC[P: SARS-CoV-2 en aguas residuales / I: vigilancia (tasas y cargas virales) / O: correlacion con rezago de 22-24 dias (indicador adelantado) / C: Bangkok] — ""Wastewater surveillance (both positive rates and viral loads) showed strongest correlation with daily new COVID-19 cases at 22-24 days lag (Spearman's Rho = 0.85-1.00)."" (Sangsanont_2022, p.1)"
INTROB-MP-01,Muestreo pasivo en aguas residuales,"El muestreo pasivo coloca un dispositivo en el flujo por un periodo definido para acumular material; emplea medios de adsorción sencillos (hisopos, gasa, tampones de algodón), no requiere equipos automáticos y es alternativa para sitios con limitaciones de presupuesto (L45).",Parkins_2023,OK,"El muestreo pasivo usa medios de adsorción simples (Moore swab de algodón, gasa o tampones) y es más barato y simple que el automático.","""Passive sampling for SARS-CoV-2 RNA, which generally employs simple adsorption media (e.g., a classic Moore swab, using cotton, gauze, or tampons), is often less expensive and simpler to use"" (parkins-2023, p.10)","PICOC[P: aguas residuales / I: muestreo pasivo (dispositivo dejado en el flujo por un periodo, sin intervencion activa), mas simple que el convencional / C: Quito, Ecuador] — ""a passive sampling approach was implemented, consisting of using devices placed directly in the water flow for an extended period to collect a representative sample of the virus's behavior over time, without the need for active intervention or frequent collection."" (MejiaCalle_2024, p.10)"
INTROB-MP-02,Muestreo pasivo en aguas residuales,"Roldán-Hernández et al. observaron que las concentraciones de ARN en la fracción sólida eran entre tres y cuatro órdenes de magnitud superiores a las de la fase líquida, con coeficientes de partición entre 2000 y 270 000 mL g-1 (L45).",RoldanHernandez_2023,OK,El ARN se concentra 3-4 órdenes de magnitud más en sólidos que en líquido; Kp 2000-270 000 mL/g.,"""RNA concentrations were higher in the solid fraction than the liquid fraction by approximately 3-4 orders of magnitude. Partition coefficients (Kp) ranged from 2000-270,000 mL g-1 across viruses and temperature conditions"" (roldan-hernandez-2023, p.13346)","PICOC[P: aguas residuales/ARN de RSV y SARS-CoV-2 / I: particion solido-liquido / O: solidos 3-4 ordenes de magnitud mayores; KF 2000-270000 mL/g] — ""In both experiments, RNA concentrations were higher in the solid fraction than the liquid fraction by approximately 3-4 orders of magnitude. Partition coefficients (KF) ranged from 2000-270,000 mL g-1 across viruses and temperature conditions"" (RoldanHernandez_2023, p.13346)"
INTROB-MP-03,Muestreo pasivo en aguas residuales,"Mejía-Calle aplicó en la PTAR Quitumbe un dispositivo pasivo tipo torpedo impreso en 3D, con membrana de nailon, gasa e hisopos de algodón, expuesto 24 horas en el influente (L47).",MejiaCalle_2024,OK,"Dispositivo torpedo impreso en 3D con membrana de nailon (0,45 um), gasa y torundas de algodón, sumergido 24 h en el influente.","""A torpedo-type passive sampling device containing a nylon membrane, gauze, [cotton swabs]"" y ""equipped with a nylon membrane (0.45 um pore size), gauze, cotton swabs, and a metal [core]"" (mejia-calle-2024, p.~28/32)","PICOC[P: aguas residuales PTAR Quitumbe / I: dispositivo pasivo tipo torpedo (membrana de nailon, gasa, hisopo) / C: Quitumbe] — ""The device was equipped with a nylon membrane (0.45 um pore size), gauze, cotton swabs, and a metal rod to ensure that it remained fully submerged in the wastewater, thus ensuring the collection of a representative sample."" (MejiaCalle_2024, p.30)"
INTROB-MP-04,Muestreo pasivo en aguas residuales,"El muestreo fue semanal, abarcó 47 muestras y representó aguas residuales de once barrios del Distrito Metropolitano de Quito, con un caudal reportado de 75 L/s (L47).",MejiaCalle_2024,OK,"11 barrios del DMQ, muestreo semanal 24 h, 47 muestras, caudal 75 L/s.","""serves 11 neighborhoods in the Metropolitan District of Quito"" ... ""immersed for 24 hours once a week in the incoming wastewater at the Quitumbe WWTP, where the flow rate is 75 L/s"" ... ""resulting in a total of 47 samples"" (mejia-calle-2024, p.32)","PICOC[P: aguas residuales de once barrios del DMQ / I: muestreo pasivo semanal, 47 muestras, 75 L/s / C: PTAR Quitumbe] — ""The samplers were immersed for 24 hours once a week in the incoming wastewater at the Quitumbe WWTP, where the flow rate is 75 L/s. Before any treatment was applied, a single weekly sample was taken, resulting in a total of 47 samples throughout the study."" (MejiaCalle_2024, p.32)"
INTROB-MP-05,Muestreo pasivo en aguas residuales,"En Quitumbe la baja concentración viral en los componentes individuales obligó a analizarlos de forma combinada, y la secuenciación quedó condicionada por Cq tardíos y por cambios en el rendimiento de los cebadores (L49).",MejiaCalle_2024,OK,"Los componentes (gasa, membrana, hisopo) se probaron por separado pero, por las bajas concentraciones, se combinaron; un linaje no se detectó por primer switching.","""the samples (gauze, membrane, and swab) were initially tested separately. However, due to the low concentrations obtained from the individual samples, it was decided to pool the samples"" y ""not detected in wastewater due to primer switching"" (mejia-calle-2024, p.~19 y sección de resultados)","PICOC[P: aguas residuales Quitumbe / I: concentracion y secuenciacion / O: analisis combinado forzado por baja concentracion viral] — ""However, due to the low concentrations obtained from the individual samples, it was decided to pool the samples collected on the same date, for later the final RNA concentration analysis."" (MejiaCalle_2024, p.33)"
